0.000000, 0.000000
0.100000, 0.448437
0.200000, 0.519228
0.300000, 0.520648
0.400000, 0.492215
0.500000, 0.450558
0.600000, 0.404094
0.700000, 0.357353
0.800000, 0.312777
0.900000, 0.271614
1.000000, 0.234408
1.100000, 0.201284
1.200000, 0.172125
1.300000, 0.146679
1.400000, 0.124624
1.500000, 0.105614
1.600000, 0.089306
1.700000, 0.075367
1.800000, 0.063495
1.900000, 0.053409
2.000000, 0.044864
2.100000, 0.037639
2.200000, 0.031541
2.300000, 0.026404
2.400000, 0.022083
2.500000, 0.018453
2.600000, 0.015407
2.700000, 0.012854
2.800000, 0.010717
2.900000, 0.008930
3.000000, 0.007436
3.100000, 0.006189
3.200000, 0.005148
3.300000, 0.004280
3.400000, 0.003557
3.500000, 0.002955
3.600000, 0.002454
3.700000, 0.002036
3.800000, 0.001690
3.900000, 0.001402
4.000000, 0.001162
4.100000, 0.000963
4.200000, 0.000798
4.300000, 0.000661
4.400000, 0.000548
4.500000, 0.000453
4.600000, 0.000375
4.700000, 0.000311
4.800000, 0.000257
4.900000, 0.000213
5.000000, 0.000176
5.100000, 0.000145
5.200000, 0.000120
5.300000, 0.000099
5.400000, 0.000082
5.500000, 0.000068
5.600000, 0.000056
5.700000, 0.000046
5.800000, 0.000038
5.900000, 0.000032
6.000000, 0.000026
6.100000, 0.000022
6.200000, 0.000018
6.300000, 0.000015
6.400000, 0.000012
6.500000, 0.000010
6.600000, 0.000008
6.700000, 0.000007
6.800000, 0.000006
6.900000, 0.000005
7.000000, 0.000004
7.100000, 0.000003
7.200000, 0.000003
7.300000, 0.000002
7.400000, 0.000002
7.500000, 0.000001
7.600000, 0.000001
7.700000, 0.000001
7.800000, 0.000001
7.900000, 0.000001
8.000000, 0.000001
8.100000, 0.000000
8.200000, 0.000000
8.300000, 0.000000
8.400000, 0.000000
8.500000, 0.000000
8.600000, 0.000000
8.700000, 0.000000
8.800000, 0.000000
8.900000, 0.000000
9.000000, 0.000000
9.100000, 0.000000
9.200000, 0.000000
9.300000, 0.000000
9.400000, 0.000000
9.500000, 0.000000
9.600000, 0.000000
9.700000, 0.000000
9.800000, 0.000000
9.900000, 0.000000
