1.640000, -3.402753, -5.180979
1.650000, -3.454221, -5.112408
1.660000, -3.504998, -5.042814
1.670000, -3.555074, -4.972213
1.680000, -3.604439, -4.900616
1.690000, -3.653083, -4.828040
1.700000, -3.700997, -4.754498
1.710000, -3.748170, -4.680005
1.720000, -3.794594, -4.604576
1.730000, -3.840258, -4.528226
1.740000, -3.885155, -4.450971
1.750000, -3.929275, -4.372825
1.760000, -3.972609, -4.293805
1.770000, -4.015148, -4.213926
1.780000, -4.056884, -4.133204
1.790000, -4.097809, -4.051656
1.800000, -4.137915, -3.969298
1.810000, -4.177193, -3.886145
1.820000, -4.215635, -3.802215
1.830000, -4.253234, -3.717525
1.840000, -4.289983, -3.632092
1.850000, -4.325874, -3.545932
1.860000, -4.360899, -3.459063
1.870000, -4.395053, -3.371502
1.880000, -4.428327, -3.283266
1.890000, -4.460716, -3.194374
1.900000, -4.492212, -3.104844
1.910000, -4.522811, -3.014692
1.920000, -4.552504, -2.923937
1.930000, -4.581287, -2.832598
1.940000, -4.609154, -2.740692
1.950000, -4.636099, -2.648238
1.960000, -4.662117, -2.555254
1.970000, -4.687203, -2.461759
1.980000, -4.711351, -2.367772
1.990000, -4.734557, -2.273311
2.000000, -4.756816, -2.178396
2.010000, -4.778123, -2.083045
2.020000, -4.798475, -1.987278
2.030000, -4.817867, -1.891113
2.040000, -4.836296, -1.794569
2.050000, -4.853758, -1.697667
2.060000, -4.870248, -1.600426
2.070000, -4.885765, -1.502864
2.080000, -4.900305, -1.405001
2.090000, -4.913864, -1.306858
2.100000, -4.926441, -1.208453
2.110000, -4.938032, -1.109807
2.120000, -4.948636, -1.010939
2.130000, -4.958251, -0.911868
2.140000, -4.966873, -0.812615
2.150000, -4.974502, -0.713200
2.160000, -4.981137, -0.613642
2.170000, -4.986775, -0.513961
2.180000, -4.991415, -0.414178
2.190000, -4.995058, -0.314311
2.200000, -4.997701, -0.214382
2.210000, -4.999345, -0.114410
2.220000, -4.999990, -0.014415
2.230000, -4.999634, 0.085583
2.240000, -4.998278, 0.185564
2.250000, -4.995923, 0.285508
2.260000, -4.992568, 0.385394
2.270000, -4.988215, 0.485204
2.280000, -4.982864, 0.584916
2.290000, -4.976517, 0.684512
2.300000, -4.969175, 0.783970
2.310000, -4.960838, 0.883272
2.320000, -4.951510, 0.982397
2.330000, -4.941191, 1.081326
2.340000, -4.929884, 1.180038
2.350000, -4.917591, 1.278515
2.360000, -4.904314, 1.376735
2.370000, -4.890057, 1.474681
2.380000, -4.874822, 1.572331
2.390000, -4.858612, 1.669667
2.400000, -4.841430, 1.766669
2.410000, -4.823279, 1.863318
2.420000, -4.804164, 1.959594
2.430000, -4.784089, 2.055478
2.440000, -4.763056, 2.150951
2.450000, -4.741071, 2.245994
2.460000, -4.718138, 2.340587
2.470000, -4.694261, 2.434713
2.480000, -4.669445, 2.528352
2.490000, -4.643696, 2.621485
2.500000, -4.617017, 2.714093
2.510000, -4.589416, 2.806159
2.520000, -4.560896, 2.897664
2.530000, -4.531464, 2.988589
2.540000, -4.501126, 3.078916
2.550000, -4.469888, 3.168628
2.560000, -4.437756, 3.257706
2.570000, -4.404736, 3.346132
2.580000, -4.370835, 3.433889
2.590000, -4.336061, 3.520960
2.600000, -4.300419, 3.607326
2.610000, -4.263916, 3.692971
2.620000, -4.226562, 3.777877
2.630000, -4.188361, 3.862028
2.640000, -4.149324, 3.945406
2.650000, -4.109456, 4.027995
2.660000, -4.068766, 4.109779
2.670000, -4.027263, 4.190740
2.680000, -3.984954, 4.270864
2.690000, -3.941849, 4.350133
2.700000, -3.897955, 4.428533
2.710000, -3.853281, 4.506046
2.720000, -3.807837, 4.582659
2.730000, -3.761631, 4.658355
2.740000, -3.714673, 4.733119
2.750000, -3.666972, 4.806937
2.760000, -3.618537, 4.879793
2.770000, -3.569379, 4.951673
2.780000, -3.519507, 5.022563
2.790000, -3.468931, 5.092449
2.800000, -3.417661, 5.161316
2.810000, -3.365708, 5.229151
2.820000, -3.313082, 5.295940
2.830000, -3.259793, 5.361670
2.840000, -3.205852, 5.426327
2.850000, -3.151270, 5.489899
2.860000, -3.096058, 5.552374
2.870000, -3.040226, 5.613737
2.880000, -2.983787, 5.673979
2.890000, -2.926750, 5.733085
2.900000, -2.869129, 5.791045
2.910000, -2.810933, 5.847846
2.920000, -2.752176, 5.903478
2.930000, -2.692868, 5.957930
2.940000, -2.633021, 6.011189
2.950000, -2.572648, 6.063247
2.960000, -2.511760, 6.114092
2.970000, -2.450370, 6.163714
2.980000, -2.388490, 6.212103
2.990000, -2.326132, 6.259251
3.000000, -2.263309, 6.305146
3.010000, -2.200034, 6.349780
3.020000, -2.136318, 6.393144
3.030000, -2.072175, 6.435230
3.040000, -2.007618, 6.476028
3.050000, -1.942659, 6.515532
3.060000, -1.877311, 6.553732
3.070000, -1.811588, 6.590622
3.080000, -1.745503, 6.626193
3.090000, -1.679069, 6.660440
3.100000, -1.612299, 6.693354
3.110000, -1.545206, 6.724929
3.120000, -1.477805, 6.755160
3.130000, -1.410108, 6.784040
